,ID,Title,Publish_date,viewer_count,like_count,comment_count,categroyID,description,duration,Links,tags,plist_num,plist1,plist2,plist3,plist4,plist5
10,L35fFDpwIM4,"Tensors for Neural Networks, Clearly Explained!!!",2022-02-28,50344,2034,163,27,"Tensors are super important for neural networks, but can be confusing because different people use the word ""Tensor"" differently. In this StatQuest, we clear this up and tell you what the big deal is. BAM!

NOTE: If you are not already familiar with Neural Networks, check out the Neural Network playlist: https://www.youtube.com/watch?v=CqOfi41LfDw&list=PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1

For a complete index of all the StatQuest videos, check out...
https://app.learney.me/maps/StatQuest
...or...
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:34 Why we need Tensors
4:52 Tensors store data
6:51 Tensors have hardware acceleration
7:37 Tensors have automatic differentiation

#StatQuest #Tensors #NeuralNetworks",PT9M40S,https://www.youtube.com/watch?v=L35fFDpwIM4,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",3.0,Neural Networks / Deep Learning,Machine Learning,StatQuest,,
11,PWvfrTgaPBI,"The Sensitivity, Specificity, Precision, Recall Sing-a-Long!!! #Shorts",2022-02-10,18746,1105,83,27,"I always had trouble remembering exactly what sensitivity, specificity, precision and recall all meant, so I wrote this song to help me out. And it worked!!! BAM!!!

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",PT42S,https://www.youtube.com/watch?v=PWvfrTgaPBI,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",,,,,,
12,wtLQUjfomig,The Exponential Distribution,2022-01-14,23112,1063,109,27,"Support StatQuest by buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC",PT16S,https://www.youtube.com/watch?v=wtLQUjfomig,na,,,,,,
13,-14BImgVENA,"The mean, the median, and the mode.",2022-01-14,13510,605,40,27,"Support StatQuest by buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC",PT13S,https://www.youtube.com/watch?v=-14BImgVENA,na,,,,,,
14,RDZUdRSDOok,"Clustering with DBSCAN, Clearly Explained!!!",2022-01-10,86841,3374,240,27,"DBSCAN is a super useful clustering algorithm that can handle nested clusters with ease. This StatQuest shows you exactly how it works. BAM!

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:01 The problems solved by DBSCAN
3:00 How DBSCAN works
8:12 How DBSCAN deals with ties

#StatQuest #DBSCAN #Clustering",PT9M30S,https://www.youtube.com/watch?v=RDZUdRSDOok,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science', 'DBSCAN', 'Clustering']",2.0,Machine Learning,StatQuest,,,
15,6fWk_lQ_K5A,Frank Starmer Clearly Explained (How my pop influenced StatQuest!!!),2021-09-04,24508,1333,220,27,"Today my pop turns 80!!! Happy Birthday pop! My pop had a huge impact on me and StatQuest and I want everyone to know how StatQuest would not be the same without him. From the first statistics class I took that was terrible, but then he taught me about linear models to how he trained me not to guess and to always look for a better way. Thank you pop and have a great day!!!!

If you want to learn about Linear Models: https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU
If you want to learn about Neural Networks: https://www.youtube.com/watch?v=CqOfi41LfDw&list=PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
0:41 Focus on the main ideas
2:57 There is always a better way
2:54 Don't guess and do the math

#StatQuest",PT6M28S,https://www.youtube.com/watch?v=6fWk_lQ_K5A,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2.0,Statistics Fundamentals,StatQuest,,,
16,YtebGVx-Fxw,Entropy (for data science) Clearly Explained!!!,2021-08-25,309114,10404,791,27,"Entropy is a fundamental concept in Data Science because it shows up all over the place - from Decision Trees, to similarity metrics, to state of the art dimension reduction algorithms. It's also surprisingly simple, but often poorly explained. Traditionally the equation is presented with the expectation that you memorize it without thoroughly understanding what it means and where it came from. This video takes a very different approach by showing you, step-by-step, where this simple equation comes from, making it easy to remember (and derive), understand and explain to your friends at parties.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:28 Introduction to surprise
4:34 Equation for surprise
6:09 Calculating surprise for a series of events
9:35 Entropy defined for a coin
10:45 Entropy is the expected value of surprise
11:41 The entropy equation
13:01 Entropy in action!!!

#StatQuest #Entropy",PT16M35S,https://www.youtube.com/watch?v=YtebGVx-Fxw,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science', 'Entropy']",2.0,Machine Learning,StatQuest,,,
17,9wCnvr7Xw4E,"Bayes&#39; Theorem, Clearly Explained!!!!",2021-08-16,130087,3429,284,27,"Bayes' Theorem is the foundation of Bayesian Statistics. This video was you through, step-by-step, how it is easily derived and why it is useful.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
3:05 A note about notation
5:21 Deriving Bayes' Theorem
9:12 Why Bayes' Theorem is useful
11:39 Another note about notation

#StatQuest #Probability #Bayesian",PT14M,https://www.youtube.com/watch?v=9wCnvr7Xw4E,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science', 'Bayes', 'Probability']",2.0,Statistics Fundamentals,StatQuest,,,
18,_IgyaD7vOOA,"Conditional Probabilities, Clearly Explained!!!",2021-07-21,75407,2607,241,27,"One the most fundamental concepts in Probability, Statistics and Bayesian Statistics is Conditional Probability. In this StatQuest, we walk you through what Conditional Probabilities are and how to calculate them using raw data as well as unconditional probabilities. BAM!!!

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:11 Filling in a contingency table
4:45 Calculating conditional probabilities from counts
8:00 Calculating conditional probabilities from unconditional probabilities.

#StatQuest #Probability #Bayesian",PT10M56S,https://www.youtube.com/watch?v=_IgyaD7vOOA,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2.0,Statistics Fundamentals,StatQuest,,,
19,N4ZQQqyIf6k,Using Bootstrapping to Calculate p-values!!!,2021-07-13,52709,1599,126,27,"Bootstrapping give us an easy way to calculate p-values for just about anything - no fancy math required! In this StatQuest, we walk through the process of calculating the p-value for a mean, and then a median, step-by-step. DOUBLE BAM!

NOTE: This StatQuest assumes that you are already familiar with the main ideas behind bootstrapping: https://youtu.be/Xz0x-8-cgaQ
Hypothesis Testing and the Null Hypothesis: https://youtu.be/0oc49DyA3hU
How to interpret p-values: https://youtu.be/vemZtEM63GY
And the basics of how p-values are calculated: https://youtu.be/JQc3yx0-Q9E

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
2:04 Calculating the p-value for a mean with bootstrapping
6:03 Calculating the p-value for a median with bootstrapping

#StatQuest #Statistics #Bootstrapping",PT8M8S,https://www.youtube.com/watch?v=N4ZQQqyIf6k,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2.0,Statistics Fundamentals,StatQuest,,,
20,Xz0x-8-cgaQ,Bootstrapping Main Ideas!!!,2021-07-06,232822,7126,371,27,"Bootstrapping is one of the simplest, yet most powerful methods in all of statistics. It provides us an easy way to get a sense of what might happen if we could repeat an experiment a bunch of times. It turns point estimates into distributions that can be used to calculate all kinds of stuff, including standard errors, confidence intervals and even p-values. In this video, we show how it can be used to calculate standard errors and confidence intervals. In Part 2, we'll see how to calculate p-values.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
2:18 Bootstrapping in action!
4:23 Bootstrapping defined
6:40 Calculating standard errors and confidence intervals with bootstrapping
8:13 What makes bootstrapping so awesome

Correction: 
5:55 8^8 combinations of observed values and possible means assumes that order matters, and it doesn't. So 8^8 over counts the total number of useful combinations and the true number is 15 choose 8, which is 6435

#StatQuest #Bootstrap #Statistics",PT9M27S,https://www.youtube.com/watch?v=Xz0x-8-cgaQ,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2.0,Statistics Fundamentals,StatQuest,,,
21,aOOaGLa8s4c,Ken Jee&#39;s #66DaysOfData Challenge Clearly Explained!!!,2021-06-23,14804,563,71,27,"Want to learn more about data science and up your game? Ken Jee's 66DaysOfData challenge is one the best ways to do it. In this video we learn the what the challenge is, why it's so awesome, and how you can participate in it. BAM!

If you want to join the #66DaysOfData Discord, here's the link: https://discord.gg/bvVS9dZwY9

If are looking for ideas on what to learn, here's the #66DaysOfData StatQuest playlist: https://www.youtube.com/watch?v=qBigTkBLU6g&list=PLblh5JKOoLUJUNlfvCNhJMNjNNpt5ljcR

And if you have more questions about #66DaysOfData, check out Ken Jee's FAQ video: https://www.youtube.com/watch?v=qV_AlRwhI3I&ab_channel=KenJee

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest
(everywhere):
https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
0:56 What is #66DaysOfData?
2:42 What's the best part of #66DaysOfData?
3:14 What do most people do for the #66DaysOfData?
5:29 Summary

#StatQuest #66DaysOfData",PT6M22S,https://www.youtube.com/watch?v=aOOaGLa8s4c,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2.0,#66DaysOfData,StatQuest,,,
22,OSPr6G6Ka-U,Expected Values for Continuous Variables!!!,2021-06-22,30953,1038,102,27,"If you ever muck around in statistics, it's not long before you see E(x) = something. These are expected values. Expected Values for Continuous Variables are a little trickier than their discrete counterparts because we have to do some calculus. However, I'll walk you through it, one step at a time, so don't sweat it! BAM!

NOTE: This one is, believe it or not, pretty near to my heart. When I was taking Statistical Theory in graduate school (from Rodger Berger of Casella and Berger, who wrote the standard textbook on statistical theory, ""Statistical Inference"") I remember having a lot of trouble with expected values. They intimidated me for two reasons 1) deriving them seemed like total luck and 2) I never understood, exactly, what the formula for continuous variables meant in a deep way. I could look at the equation and name the parts, but that was all I could do. Anyway, fast forward a few years and here I am, going back to these basics, this time determined to get that ""deep understanding"" I missed before, and, at least for myself, I succeeded. And I hope that means other people will also be able to get a deep understanding of expected values as well.

NOTE: This StatQuest assumes that you are already familiar with the concept of an Expected Value. If not, check out the 'Quest: https://youtu.be/KLs_7b7SKi4

Also, if you want to learn more about Integration By Parts, here's a great resource: https://www.mathsisfun.com/calculus/integration-by-parts.html

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:30 Discrete and continuous variables defined
3:42 The exponential distribution
7:03 Approximating expected values with discrete intervals
10:25 Deriving the expected value formula for continuous variables
12:18 Calculating the expected value of an exponential distribution
18:17 Summary

#StatQuest",PT19M44S,https://www.youtube.com/watch?v=OSPr6G6Ka-U,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science', 'Expected Value', 'Continuous Variable']",,,,,,
23,ilUbD7EoQnk,Three (3) things to do when starting out in Data Science,2021-05-27,44440,1784,159,27,"Last week I gave a commencement address to some of the students at the University of Montreal about the three (3) things to do when starting out in Data Science, and this is what I said.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
0.19 Be curious about the data
5:06 Be curious about the methods
9:34 Be curious

#StatQuest #DataScience",PT11M10S,https://www.youtube.com/watch?v=ilUbD7EoQnk,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2.0,#66DaysOfData,StatQuest,,,
24,crLXJG-EAhk,How to make your own StatQuest!!!,2021-05-03,12275,813,157,27,"If you've ever wondered how to make your own StatQuest, this one is for you. In this video I go through the process, step by step, documenting the tools and tricks that I use to make StatQuest go BAM!

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest
(everywhere):
https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
0:17 Step 0: Research your topic
1:00 Step 1: Make the slides
1:43 Step 2: Export and import images
2:44 Step 3: Record voiceover
3:15 Step 4: Record a silly song

#StatQuest #SillySongs #BAM",PT5M,https://www.youtube.com/watch?v=crLXJG-EAhk,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",1.0,StatQuest,,,,
25,_L39rN6gz7Y,"Decision and Classification Trees, Clearly Explained!!!",2021-04-26,206499,5397,414,27,"Decision trees are part of the foundation for Machine Learning. Although they are quite simple, they are very flexible and pop up in a very wide variety of situations. This StatQuest covers all the basics and shows you how to create a new tree from scratch, one step at a time.

NOTE: This is an updated and revised version of the Decision Tree StatQuest that I made back in 2018. It is my hope that this new version does a better job answering some of the most frequently asked questions people asked about the old one.

Note, you may also want to learn about...
Regression Trees: https://youtu.be/g9c66TUylZ4
Bias and Variance (and over fitting): https://youtu.be/EuBBz3bI-aA
Cross Validation: https://youtu.be/fSytzGwwBVw
Pruning Trees: https://youtu.be/D0efHEJsfHo

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying my book, The StatQuest Illustrated Guide to Machine Learning:
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
0:18 Basic decision tree concepts
3:16 Building a tree with Gini Impurity
9:15 Numeric and continuous variables
12:35 Adding branches
13:56 Adding leaves
14:32 Defining output values
15:12 Using the tree
15:38 How to prevent overfitting

#StatQuest #decisiontree #ML",PT18M8S,https://www.youtube.com/watch?v=_L39rN6gz7Y,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",4.0,#66DaysOfData,CART - Classification And Regression Trees,Machine Learning,StatQuest,
